"LHInteract","",153.23,167.75,14.52,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",174.37,184.7,10.33,"a ","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",194.18,195.33,1.15,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",198.0,211.26,13.26,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",212.42,214.8,2.38,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",215.53,229.23,13.7,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",233.48,234.36,0.88,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",236.48,245.52,9.04,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",283.297,284.766,1.469,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",296.402,298.651,2.249,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",302.437,302.637,0.2,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",307.768,307.946,0.178,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",327.83,339.233,11.403,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",345.384,345.679,0.295,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",356.168,385.849,29.681,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",392.629,398.237,5.608,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",429.48,433.727,4.247,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",434.52,441.936,7.416,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",443.584,444.766,1.182,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"Grasp Comment","",133.095,134.035,0.94,"unsure if mother is moving ball with baby ","003_08_092407_07202018EP_mathands_IN.eaf"
"Grasp Comment","",245.556,251.533,5.977,"?? looks like a series of grasps and regrasps? definitely interact but unsure about grasp","003_08_092407_07202018EP_mathands_IN.eaf"
"Grasp Comment","",378.441,379.835,1.394,"can't tell if it's an actual grasp or just resting hand on toy","003_08_092407_07202018EP_mathands_IN.eaf"
"*TIME","",89.02,89.556,0.536,"START","004_08_092407_07242018EP_mathands_YT.eaf"
"*TIME","",458.113,458.386,0.273,"End Toy Play - by BK","004_08_092407_07242018EP_mathands_YT.eaf"
"*TIME","",761.166,761.526,0.36,"END","004_08_092407_07242018EP_mathands_YT.eaf"
"LHGrasp","",97.413,107.095,9.682,"ag","004_08_092407_07242018EP_mathands_YT.eaf"
"LHGrasp","",116.589,126.292,9.703,"ig","004_08_092407_07242018EP_mathands_YT.eaf"
